X,Y,Z,M
4.581098,4.438420,6.186177,10.000000
3.174476,4.865912,5.568938,10.000000
3.119927,4.798764,5.274838,10.000000
7.400034,8.407319,0.133233,10.000000
3.185486,4.672496,5.406117,10.000000
3.997645,5.617817,5.206469,10.000000
4.162811,5.925119,5.603516,10.000000
3.613101,5.705933,4.932772,10.000000
1.765924,6.254572,7.171937,10.000000
2.606052,4.745660,5.916289,10.000000
3.174321,6.854091,4.689188,10.000000
3.221667,4.836989,6.160488,10.000000
3.691783,5.560935,5.356005,10.000000
3.671016,4.813575,6.939623,10.000000
4.052249,5.678563,5.557616,10.000000
