X,Y,Z,M
4.295178,3.922716,4.483095,10.000000
4.095657,4.858024,3.298762,10.000000
3.885990,3.693159,3.804110,10.000000
0.536171,3.687732,4.965796,10.000000
3.872940,3.547443,3.948809,10.000000
4.059946,4.235795,4.279982,10.000000
4.592898,4.762421,4.045595,10.000000
4.419843,3.790541,3.942377,10.000000
5.641916,1.559928,3.708617,10.000000
6.935687,8.151639,5.929606,10.000000
5.805687,4.181476,1.487775,10.000000
3.970781,3.082905,4.809081,10.000000
3.978152,4.679190,3.840281,10.000000
4.760298,4.206205,3.665309,10.000000
4.491794,4.800360,3.805480,10.000000
