X,Y,Z,M
3.812474,5.076309,3.679174,10.000000
5.456057,3.724918,5.015828,10.000000
4.733287,4.361152,3.897373,10.000000
1.906327,4.984146,2.503417,10.000000
4.611081,4.107872,3.941408,10.000000
4.508737,4.302931,4.586125,10.000000
4.583424,4.396361,4.260219,10.000000
4.755731,3.700682,4.399117,10.000000
3.928504,8.989658,2.560597,10.000000
2.991025,8.396956,4.957312,10.000000
4.978135,2.850435,4.970963,10.000000
5.438779,4.963187,3.504673,10.000000
4.501494,4.340309,4.163142,10.000000
4.602122,4.602320,3.381305,10.000000
4.539636,4.363156,4.198611,10.000000
