X,Y,Z,M
3.559134,4.137943,4.459889,10.000000
3.619064,4.692376,3.715454,10.000000
3.268125,3.822458,3.947386,10.000000
5.758662,3.870740,3.765762,10.000000
3.301158,3.729367,4.138153,10.000000
3.440142,4.261074,4.437356,10.000000
3.931551,4.847482,4.144030,10.000000
3.786716,3.889040,4.209318,10.000000
9.475201,8.431055,3.165549,10.000000
6.239299,2.186976,2.433180,10.000000
4.185624,1.936474,5.420171,10.000000
3.405130,3.159041,4.853797,10.000000
3.348435,4.799468,3.946615,10.000000
4.171284,4.479098,3.462986,10.000000
3.842787,4.914580,3.902405,10.000000
