X,Y,Z,M
4.920453,5.165350,4.420182,10.000000
5.362427,4.785890,5.153690,10.000000
5.077116,5.078306,4.586205,10.000000
9.106586,0.332591,9.647758,10.000000
4.793426,4.787042,4.572189,10.000000
5.027495,4.903625,4.831750,10.000000
5.166795,4.931727,4.706224,10.000000
4.926948,4.745453,4.771666,10.000000
9.327046,9.451819,0.068518,10.000000
9.256337,9.762442,9.842667,10.000000
1.170586,8.434619,9.548361,10.000000
5.905177,6.147191,3.783025,10.000000
5.195807,4.811910,4.671548,10.000000
4.919719,4.988891,4.588751,10.000000
5.115043,4.816694,4.736817,10.000000
