X,Y,Z,M
2.544688,6.262629,4.285331,10.000000
4.416429,6.887289,4.246359,10.000000
4.208356,6.071290,4.683444,10.000000
1.841068,6.088390,5.447311,10.000000
3.893314,5.558450,4.756870,10.000000
3.131876,5.260965,5.241002,10.000000
3.088391,5.135821,4.481796,10.000000
3.865288,4.818226,4.959735,10.000000
8.162009,5.964422,5.311952,10.000000
1.357501,3.642448,4.611425,10.000000
4.484784,5.937302,3.202072,10.000000
4.461102,5.327618,4.976638,10.000000
3.285672,5.571795,4.675387,10.000000
3.499968,5.035723,5.073089,10.000000
3.191847,5.617063,4.168241,10.000000
