X,Y,Z,M
6.808932,6.655701,6.397706,10.000000
6.737428,6.551256,6.685517,10.000000
6.887903,6.883434,6.659133,10.000000
5.252295,4.685946,4.544353,10.000000
6.717507,6.731999,6.616089,10.000000
6.774113,6.559663,6.519289,10.000000
6.736546,6.437060,6.507784,10.000000
6.667403,6.650530,6.617579,10.000000
5.195200,4.971933,4.384983,10.000000
5.228414,4.854206,4.476631,10.000000
4.744455,5.255455,4.580206,10.000000
7.223602,7.379201,6.015037,10.000000
6.908448,6.445909,6.618621,10.000000
6.626506,6.681703,6.671988,10.000000
6.752145,6.397317,6.622508,10.000000
