X,Y,Z,M
3.491488,3.955826,6.497405,10.000000
1.940759,3.877171,6.287591,10.000000
2.106807,4.359797,6.003791,10.000000
3.982524,6.549481,4.915300,10.000000
2.305915,4.759017,5.967616,10.000000
2.921336,5.003232,5.407408,10.000000
2.990660,4.947082,6.121496,10.000000
2.260585,5.530539,5.563416,10.000000
7.446698,5.655482,7.725031,10.000000
3.720986,4.468939,4.707654,10.000000
2.277062,5.858915,4.808168,10.000000
1.730700,4.703689,6.155383,10.000000
2.903850,4.647824,5.998328,10.000000
2.403731,4.195246,7.639787,10.000000
2.922692,4.661298,6.290834,10.000000
