X,Y,Z,M
3.907207,4.407184,4.654140,10.000000
4.840821,3.527012,5.866442,10.000000
4.365500,4.200227,4.904580,10.000000
1.252853,6.615098,0.911436,10.000000
4.219115,4.019196,4.837327,10.000000
4.323776,4.049994,5.213062,10.000000
4.242508,3.884316,5.230914,10.000000
4.220988,3.811243,5.153552,10.000000
4.125430,6.712293,2.261201,10.000000
7.257950,1.006404,7.631956,10.000000
5.075839,4.252426,3.497150,10.000000
4.957129,5.052798,4.307989,10.000000
4.370147,3.752773,5.137763,10.000000
3.955620,4.069151,5.123470,10.000000
4.210851,3.795588,5.263279,10.000000
