X,Y,Z,M
5.318960,4.832901,3.640491,10.000000
6.412199,4.210569,4.806067,10.000000
5.633488,4.431099,3.595762,10.000000
3.977322,4.130397,5.156717,10.000000
5.419051,4.174799,3.616193,10.000000
5.701848,4.482338,4.382823,10.000000
5.950842,4.551892,4.203423,10.000000
5.636360,4.170419,4.122931,10.000000
9.335025,7.888114,8.389674,10.000000
3.791931,8.220767,5.193163,10.000000
4.286659,3.455979,7.847547,10.000000
6.523419,5.409903,3.221620,10.000000
5.830150,4.252345,3.926407,10.000000
5.636597,4.523571,3.771669,10.000000
5.860456,4.418076,4.106246,10.000000
