X,Y,Z,M
4.513764,5.322471,3.569014,10.000000
6.134849,4.026749,4.530173,10.000000
5.699641,4.967061,4.011351,10.000000
9.802831,4.973426,2.748547,10.000000
5.586425,4.610043,4.034587,10.000000
5.049942,4.442423,4.587534,10.000000
4.973758,4.326348,3.899270,10.000000
5.616589,3.817625,4.515649,10.000000
0.075831,7.295195,6.259624,10.000000
1.480576,4.548204,3.428185,10.000000
4.505911,6.184440,3.935849,10.000000
6.156194,4.850155,3.696475,10.000000
5.306656,4.440555,4.098964,10.000000
5.385420,4.979197,2.804441,10.000000
5.091110,4.383785,3.938363,10.000000
