X,Y,Z,M
4.466960,5.302548,3.673989,10.000000
6.277729,4.350657,4.234830,10.000000
5.606072,4.777965,3.781841,10.000000
9.544261,5.133950,2.497262,10.000000
5.440834,4.268153,3.882265,10.000000
5.031459,4.514231,4.661418,10.000000
5.121710,4.593368,3.847398,10.000000
5.740185,3.628116,4.343713,10.000000
9.836481,7.043125,6.684035,10.000000
1.665612,4.609766,4.021945,10.000000
4.369345,6.065082,4.390638,10.000000
6.324891,4.528563,3.855815,10.000000
5.183718,4.666451,3.945852,10.000000
5.581454,5.004771,2.493487,10.000000
5.188210,4.680799,3.742852,10.000000
