X,Y,Z,M
4.842762,5.266964,4.444828,10.000000
5.463258,4.748642,5.244919,10.000000
5.063364,5.029637,4.564116,10.000000
9.070585,0.275338,9.599924,10.000000
4.763425,4.700625,4.581704,10.000000
5.001226,4.921527,4.939819,10.000000
5.217995,5.030315,4.742405,10.000000
4.963774,4.652853,4.832156,10.000000
9.301457,9.413798,0.033819,10.000000
9.217811,9.718574,9.794520,10.000000
1.068202,8.396933,9.493885,10.000000
5.967490,6.163651,3.752279,10.000000
5.188564,4.888527,4.668946,10.000000
4.988450,5.030548,4.494777,10.000000
5.152405,4.905571,4.741024,10.000000
