X,Y,Z,M
4.469752,4.827904,3.546229,10.000000
5.090976,3.566293,4.865377,10.000000
5.177681,4.776134,4.292078,10.000000
3.182550,5.385205,1.962539,10.000000
5.179706,4.908610,4.147419,10.000000
4.932776,4.306217,3.925665,10.000000
4.470912,3.831704,4.100893,10.000000
4.710623,4.600457,4.167539,10.000000
3.297568,7.917797,2.352589,10.000000
1.702511,8.037410,4.392841,10.000000
4.095435,3.542689,6.077484,10.000000
5.128828,5.426935,3.254130,10.000000
5.006732,3.902121,4.294376,10.000000
4.341006,4.350517,4.318464,10.000000
4.561110,3.780705,4.323247,10.000000
