X,Y,Z,M
2.508626,6.377686,3.873929,10.000000
4.278498,6.169372,4.272230,10.000000
4.076790,6.122712,4.747614,10.000000
3.362914,6.314698,7.377700,10.000000
3.941538,6.360154,4.567343,10.000000
2.968749,5.242837,4.777411,10.000000
2.956244,4.746781,4.432511,10.000000
3.391087,5.395448,5.097740,10.000000
7.618787,6.417569,5.908394,10.000000
0.850403,3.683906,4.975507,10.000000
5.276926,4.747540,3.363274,10.000000
3.996724,5.942307,3.896739,10.000000
3.630607,5.092798,4.690079,10.000000
3.367003,5.566765,3.658570,10.000000
3.208948,4.999201,4.483449,10.000000
